bookingid,arrivalyear,arrivalmonth,arrivalweeknumber,arrivaldayofmonth,arrivalhour,weekendstays,weekdaystays,adults,children,babies,firsttimeguest,affiliatedcustomer,previousreservations,previousstays,previouscancellations,daysuntilconfirmation,onlinereservation,bookingchanges,bookingtoarrivaldays,parkingspacesbooked,specialrequests,partofgroup,orderedmealsperday,floorreserved,floorassigned,dailyrateeuros,dailyrateusd,percent_paid_in_advance,country_income_euros_y2,country_income_euros_y1,country_hdi_y1,totalstaydays,totalguests,childrenratio,babiesratio,hour,minute,arrivaltime,arrivaltimeofday,confirmationtoarrivaldays,isrepeatguest,incomechange
24801,2016,1,2,8,18.75,2,2,2,0,0,1,0,0,0,0,0,1,0,126,0,1,0,1,3,3,87.0,86.13,0.0,40141.59,40833.24,0.898,4,2,0.0,0.0,18,45,2016-01-08 18:45:00,evening,126,0,691.6500000000015
22756,2016,1,2,8,19.0,0,2,2,0,0,1,0,0,0,0,0,1,1,28,0,0,0,2,6,6,97.0,96.03,0.0,20623.32,21631.77,0.805,2,2,0.0,0.0,19,0,2016-01-08 19:00:00,evening,28,0,1008.4500000000007
34170,2016,1,2,8,20.5,0,2,2,0,0,0,0,11,0,11,0,1,0,1,1,0,0,0,6,6,76.5,75.735,0.0,16358.39,15813.86,0.757,2,2,0.0,0.0,20,30,2016-01-08 20:30:00,evening,1,1,-544.5299999999988
20473,2016,1,2,8,20.75,2,5,2,0,0,1,0,0,0,0,0,1,0,29,0,1,0,1,6,5,79.54,78.7446,0.0,16358.39,15813.86,0.757,7,2,0.0,0.0,20,45,2016-01-08 20:45:00,evening,29,0,-544.5299999999988
12684,2016,1,2,8,22.75,1,2,2,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,6,6,70.0,69.3,0.0,13446.4,14455.0,0.743,3,2,0.0,0.0,22,45,2016-01-08 22:45:00,evening,4,0,1008.6000000000004
39449,2016,1,2,9,14.5,0,1,2,0,1,1,0,0,0,0,0,1,1,4,0,1,0,0,6,6,77.0,76.23,0.0,44929.69,46213.27,0.913,1,3,0.0,0.3333333333333333,14,30,2016-01-09 14:30:00,afternoon,4,0,1283.5799999999945
22334,2016,1,2,9,16.25,2,1,1,0,0,1,1,0,0,0,0,1,0,39,0,0,0,2,6,6,73.6,72.86399999999999,0.0,41259.0,42509.89,0.918,3,1,0.0,0.0,16,15,2016-01-09 16:15:00,afternoon,39,0,1250.8899999999994
31845,2016,1,2,9,16.5,2,2,2,0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,6,6,61.16,60.5484,0.0,25612.26,26856.04,0.855,4,2,0.0,0.0,16,30,2016-01-09 16:30:00,afternoon,16,0,1243.7800000000025
27387,2016,1,2,9,18.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,0,2,0.0,0.0,18,30,2016-01-09 18:30:00,evening,0,0,926.4200000000019
19070,2016,1,2,9,18.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842,0,2,0.0,0.0,18,45,2016-01-09 18:45:00,evening,0,0,926.4200000000019
19578,2016,1,2,9,19.5,1,1,2,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,6,6,67.5,66.825,0.0,8710.75,7972.44,0.743,2,2,0.0,0.0,19,30,2016-01-09 19:30:00,evening,3,0,-738.3100000000004
22740,2016,1,2,9,19.75,2,4,1,1,0,1,0,0,0,0,0,1,0,29,0,0,0,1,6,6,100.0,99.0,0.0,28742.44,29668.86,0.842,6,2,0.5,0.0,19,45,2016-01-09 19:45:00,evening,29,0,926.4200000000019
29878,2016,1,2,9,20.0,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,6,6,69.5,68.80499999999999,0.0,41259.0,42509.89,0.918,1,2,0.0,0.0,20,0,2016-01-09 20:00:00,evening,2,0,1250.8899999999994
17354,2016,1,2,9,21.0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,75.0,74.25,0.0,7199.25,7096.6,0.572,1,2,0.0,0.0,21,0,2016-01-09 21:00:00,evening,0,0,-102.64999999999964
23830,2016,1,2,9,21.75,1,1,2,0,0,0,0,12,1,11,0,1,0,1,0,1,0,1,3,3,89.3,88.407,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,21,45,2016-01-09 21:45:00,evening,1,1,926.4200000000019
27497,2016,1,2,9,22.0,2,1,2,0,0,1,1,0,0,0,0,1,0,39,0,0,0,2,2,2,114.8,113.652,0.0,41259.0,42509.89,0.918,3,2,0.0,0.0,22,0,2016-01-09 22:00:00,evening,39,0,1250.8899999999994
19205,2016,1,2,9,23.25,1,1,2,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,6,6,78.3,77.517,0.0,7199.25,7096.6,0.572,2,2,0.0,0.0,23,15,2016-01-09 23:15:00,evening,3,0,-102.64999999999964
24733,2016,1,3,10,15.75,2,5,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,6,6,41.84,41.421600000000005,0.0,7199.25,7096.6,0.572,7,2,0.0,0.0,15,45,2016-01-10 15:45:00,afternoon,0,1,-102.64999999999964
15619,2016,1,3,10,16.0,2,2,3,0,0,1,0,0,0,0,0,1,1,54,0,1,0,1,3,3,95.19,94.2381,0.0,44929.69,46213.27,0.913,4,3,0.0,0.0,16,0,2016-01-10 16:00:00,afternoon,54,0,1283.5799999999945
16942,2016,1,3,10,17.0,1,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,6,6,82.0,81.17999999999999,0.0,41259.0,42509.89,0.918,1,1,0.0,0.0,17,0,2016-01-10 17:00:00,afternoon,4,0,1250.8899999999994
26735,2016,1,3,10,17.5,2,1,1,0,0,1,0,0,0,0,0,1,0,12,0,0,0,1,6,6,63.37,62.7363,0.0,40141.59,40833.24,0.898,3,1,0.0,0.0,17,30,2016-01-10 17:30:00,afternoon,12,0,691.6500000000015
26618,2016,1,3,10,17.5,2,1,2,0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,6,6,89.0,88.11,0.0,36194.87,36909.33,0.876,3,2,0.0,0.0,17,30,2016-01-10 17:30:00,afternoon,7,0,714.4599999999991
29838,2016,1,3,10,19.25,6,14,2,0,0,0,0,1,0,1,0,0,0,4,0,1,0,1,3,3,75.0,74.25,0.0,28742.44,29668.86,0.842,20,2,0.0,0.0,19,15,2016-01-10 19:15:00,evening,4,1,926.4200000000019
23432,2016,1,3,10,20.75,4,6,1,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,6,6,81.7,80.883,0.0,52550.79,53897.94,0.854,10,1,0.0,0.0,20,45,2016-01-10 20:45:00,evening,8,0,1347.1500000000015
17591,2016,1,3,10,22.0,6,14,2,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,6,6,87.7,86.82300000000001,0.0,28742.44,29668.86,0.842,20,2,0.0,0.0,22,0,2016-01-10 22:00:00,evening,6,0,926.4200000000019
25270,2016,1,3,10,22.0,0,0,2,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,6,6,0.0,0.0,0.0,41259.0,42509.89,0.918,0,2,0.0,0.0,22,0,2016-01-10 22:00:00,evening,3,0,1250.8899999999994
16192,2016,1,3,10,23.0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,54.02,53.4798,0.0,55032.96,56803.47,0.92,1,2,0.0,0.0,23,0,2016-01-10 23:00:00,evening,0,0,1770.510000000002
35470,2016,1,3,10,23.25,2,2,2,0,0,1,0,0,0,0,0,1,0,79,0,0,0,1,6,6,70.0,69.3,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,23,15,2016-01-10 23:15:00,evening,79,0,926.4200000000019
32406,2016,1,3,11,14.25,1,0,1,0,0,1,0,0,0,0,0,1,0,23,0,0,0,0,6,6,61.0,60.39,0.0,55032.96,56803.47,0.92,1,1,0.0,0.0,14,15,2016-01-11 14:15:00,afternoon,23,0,1770.510000000002
29783,2016,1,3,11,15.75,1,0,1,0,0,0,0,5,5,0,0,0,0,3,0,0,0,1,6,6,66.0,65.34,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,15,45,2016-01-11 15:45:00,afternoon,3,1,926.4200000000019
22383,2016,1,3,11,20.25,1,2,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,3,1,0.0,0.0,20,15,2016-01-11 20:15:00,evening,0,1,926.4200000000019
24391,2016,1,3,11,21.25,1,2,2,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,3,3,99.0,98.01,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,21,15,2016-01-11 21:15:00,evening,5,0,691.6500000000015
29732,2016,1,3,12,15.5,0,2,2,0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,6,6,69.6,68.904,0.0,36194.87,36909.33,0.876,2,2,0.0,0.0,15,30,2016-01-12 15:30:00,afternoon,11,0,714.4599999999991
29386,2016,1,3,12,16.0,0,2,1,0,0,1,0,1,0,1,0,1,0,124,0,1,0,1,6,6,57.75,57.1725,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,16,0,2016-01-12 16:00:00,afternoon,124,1,926.4200000000019
11779,2016,1,3,12,18.5,6,18,1,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,6,6,80.62,79.8138,0.0,13446.4,14455.0,0.743,24,1,0.0,0.0,18,30,2016-01-12 18:30:00,evening,8,0,1008.6000000000004
28739,2016,1,3,12,19.5,0,2,2,0,10,1,0,0,0,0,0,1,1,37,0,1,0,1,3,3,84.45,83.6055,0.0,28742.44,29668.86,0.842,2,12,0.0,0.8333333333333334,19,30,2016-01-12 19:30:00,evening,37,0,926.4200000000019
30863,2016,1,3,12,20.5,0,2,2,0,0,1,0,0,0,0,0,1,0,6,0,3,0,0,6,6,69.5,68.80499999999999,0.0,13446.4,14455.0,0.743,2,2,0.0,0.0,20,30,2016-01-12 20:30:00,evening,6,0,1008.6000000000004
21314,2016,1,3,12,20.5,0,2,2,0,0,1,0,0,0,0,0,1,0,6,0,2,0,0,6,6,69.5,68.80499999999999,0.0,13446.4,14455.0,0.743,2,2,0.0,0.0,20,30,2016-01-12 20:30:00,evening,6,0,1008.6000000000004
39248,2016,1,3,12,22.25,0,4,2,0,0,1,0,0,0,0,0,1,0,24,0,2,0,1,6,6,89.0,88.11,0.0,36194.87,36909.33,0.876,4,2,0.0,0.0,22,15,2016-01-12 22:15:00,evening,24,0,714.4599999999991
25848,2016,1,3,12,22.5,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,6,79.0,78.21,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,22,30,2016-01-12 22:30:00,evening,0,0,926.4200000000019
38873,2016,1,3,12,22.75,0,4,2,0,0,1,0,0,0,0,0,1,0,36,0,0,0,1,6,6,60.29,59.6871,0.0,28742.44,29668.86,0.842,4,2,0.0,0.0,22,45,2016-01-12 22:45:00,evening,36,0,926.4200000000019
17539,2016,1,3,12,22.75,0,2,1,0,0,1,0,1,0,1,0,1,0,124,0,1,0,1,6,6,65.45,64.7955,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,22,45,2016-01-12 22:45:00,evening,124,1,926.4200000000019
37145,2016,1,3,12,23.0,4,10,2,2,0,1,0,0,0,0,0,1,0,16,0,0,0,1,2,2,152.0,150.48,0.0,7199.25,7096.6,0.572,14,4,0.5,0.0,23,0,2016-01-12 23:00:00,evening,16,0,-102.64999999999964
38549,2016,1,3,13,14.5,0,3,2,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,6,6,66.0,65.34,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,14,30,2016-01-13 14:30:00,afternoon,5,0,691.6500000000015
22389,2016,1,3,13,16.0,0,4,2,2,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,180.0,178.2,0.0,28742.44,29668.86,0.842,4,4,0.5,0.0,16,0,2016-01-13 16:00:00,afternoon,1,0,926.4200000000019
25453,2016,1,3,13,16.75,0,4,1,0,0,1,0,0,0,0,0,1,0,17,0,0,0,1,6,6,63.37,62.7363,0.0,28742.44,29668.86,0.842,4,1,0.0,0.0,16,45,2016-01-13 16:45:00,afternoon,17,0,926.4200000000019
12110,2016,1,3,13,17.5,0,2,2,0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,6,6,78.3,77.517,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,17,30,2016-01-13 17:30:00,afternoon,35,0,926.4200000000019
13533,2016,1,3,13,19.0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0,1,0,1,6,3,42.0,41.58,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,19,0,2016-01-13 19:00:00,evening,2,1,926.4200000000019
39025,2016,1,3,13,19.0,0,1,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,6,6,77.0,76.23,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,19,0,2016-01-13 19:00:00,evening,4,0,926.4200000000019
27312,2016,1,3,13,19.75,0,1,2,0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,6,6,80.3,79.497,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,19,45,2016-01-13 19:45:00,evening,7,0,926.4200000000019
34734,2016,1,3,13,20.25,0,3,2,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,6,6,69.5,68.80499999999999,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,20,15,2016-01-13 20:15:00,evening,8,0,926.4200000000019
37020,2016,1,3,13,20.25,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,79.0,78.21,0.0,7199.25,7096.6,0.572,2,2,0.0,0.0,20,15,2016-01-13 20:15:00,evening,0,0,-102.64999999999964
32466,2016,1,3,13,21.25,4,12,2,0,0,1,0,0,0,0,0,1,0,9,0,1,0,0,6,6,69.5,68.80499999999999,0.0,11484.17,11431.99,0.743,16,2,0.0,0.0,21,15,2016-01-13 21:15:00,evening,9,0,-52.18000000000029
33515,2016,1,3,13,21.75,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,6,80.0,79.2,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,21,45,2016-01-13 21:45:00,evening,1,0,926.4200000000019
18360,2016,1,3,13,22.5,0,2,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,6,6,66.0,65.34,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,22,30,2016-01-13 22:30:00,evening,2,1,926.4200000000019
39201,2016,1,3,14,15.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,64.0,63.36,0.0,36194.87,36909.33,0.876,1,1,0.0,0.0,15,0,2016-01-14 15:00:00,afternoon,0,0,714.4599999999991
25250,2016,1,3,14,15.0,0,3,2,0,0,1,0,0,0,0,0,1,0,43,0,1,0,1,5,5,86.75,85.8825,0.0,33525.74,34912.48,0.885,3,2,0.0,0.0,15,0,2016-01-14 15:00:00,afternoon,43,0,1386.7400000000052
29557,2016,1,3,14,15.25,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,6,69.5,68.80499999999999,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,15,15,2016-01-14 15:15:00,afternoon,1,0,926.4200000000019
25808,2016,1,3,14,15.5,0,1,2,0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,6,6,89.3,88.407,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,15,30,2016-01-14 15:30:00,afternoon,10,0,926.4200000000019
15318,2016,1,3,14,15.75,0,3,2,2,0,1,0,0,0,0,0,1,0,43,0,0,0,1,5,5,86.75,85.8825,0.0,33525.74,34912.48,0.885,3,4,0.5,0.0,15,45,2016-01-14 15:45:00,afternoon,43,0,1386.7400000000052
22030,2016,1,3,14,17.0,0,1,1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,1,6,6,66.0,65.34,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,17,0,2016-01-14 17:00:00,afternoon,2,1,926.4200000000019
10634,2016,1,3,14,17.0,0,3,2,0,0,1,0,0,0,0,0,1,0,38,0,1,0,1,6,6,78.3,77.517,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,17,0,2016-01-14 17:00:00,afternoon,38,0,691.6500000000015
24514,2016,1,3,14,17.25,0,3,2,2,0,1,0,0,0,0,0,1,0,43,0,0,0,1,5,5,86.75,85.8825,0.0,33525.74,34912.48,0.885,3,4,0.5,0.0,17,15,2016-01-14 17:15:00,afternoon,43,0,1386.7400000000052
17286,2016,1,3,14,17.5,4,10,1,0,0,1,0,0,0,0,0,1,0,18,0,0,0,0,6,6,76.0,75.24,0.0,7199.25,7096.6,0.572,14,1,0.0,0.0,17,30,2016-01-14 17:30:00,afternoon,18,0,-102.64999999999964
18295,2016,1,3,14,17.75,0,1,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,6,6,67.7,67.023,0.0,47011.55,47683.79,0.933,1,2,0.0,0.0,17,45,2016-01-14 17:45:00,afternoon,2,0,672.239999999998
16587,2016,1,3,14,18.0,4,10,1,0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,6,6,75.5,74.745,0.0,7199.25,7096.6,0.572,14,1,0.0,0.0,18,0,2016-01-14 18:00:00,evening,18,0,-102.64999999999964
23657,2016,1,3,14,18.25,0,1,2,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,6,6,69.5,68.80499999999999,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,18,15,2016-01-14 18:15:00,evening,4,0,926.4200000000019
30192,2016,1,3,14,18.25,0,3,2,0,0,1,0,0,0,0,0,1,0,43,0,0,0,1,5,5,86.75,85.8825,0.0,33525.74,34912.48,0.885,3,2,0.0,0.0,18,15,2016-01-14 18:15:00,evening,43,0,1386.7400000000052
13693,2016,1,3,14,18.5,0,3,1,0,0,1,0,0,0,0,43,1,1,50,0,1,0,1,6,6,51.0,50.49,0.0,40141.59,40833.24,0.898,3,1,0.0,0.0,18,30,2016-01-14 18:30:00,evening,7,0,691.6500000000015
39465,2016,1,3,14,18.5,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,2,1,0.0,0.0,18,30,2016-01-14 18:30:00,evening,1,0,926.4200000000019
39400,2016,1,3,14,18.75,0,3,2,0,0,1,0,0,0,0,43,1,0,50,0,2,0,1,6,6,52.0,51.48,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,18,45,2016-01-14 18:45:00,evening,7,0,926.4200000000019
19488,2016,1,3,14,19.0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,0,0,0,1,6,6,66.0,65.34,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,19,0,2016-01-14 19:00:00,evening,8,1,926.4200000000019
34798,2016,1,3,14,19.25,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,72.8,72.072,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,19,15,2016-01-14 19:15:00,evening,0,0,926.4200000000019
29017,2016,1,3,14,19.75,0,3,0,2,0,1,0,0,0,0,0,1,1,40,0,1,0,1,5,5,6.0,5.94,0.0,33525.74,34912.48,0.885,3,2,1.0,0.0,19,45,2016-01-14 19:45:00,evening,40,0,1386.7400000000052
19540,2016,1,3,14,19.75,0,1,1,0,0,0,0,15,4,11,0,1,0,1,0,0,0,1,6,3,67.22,66.5478,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,19,45,2016-01-14 19:45:00,evening,1,1,926.4200000000019
39065,2016,1,3,14,20.0,1,3,2,0,0,1,0,0,0,0,0,1,0,40,0,1,0,0,6,6,69.5,68.80499999999999,0.0,40141.59,40833.24,0.898,4,2,0.0,0.0,20,0,2016-01-14 20:00:00,evening,40,0,691.6500000000015
24035,2016,1,3,14,22.25,0,1,2,0,0,0,0,15,4,11,0,1,0,3,0,1,0,1,6,6,83.9,83.061,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,22,15,2016-01-14 22:15:00,evening,3,1,926.4200000000019
37405,2016,1,3,14,22.5,0,3,1,0,0,1,0,0,0,0,43,1,1,50,0,2,0,1,6,6,1.0,0.99,0.0,40141.59,40833.24,0.898,3,1,0.0,0.0,22,30,2016-01-14 22:30:00,evening,7,0,691.6500000000015
20504,2016,1,3,14,22.5,1,3,2,0,0,1,0,0,0,0,0,1,0,42,0,0,0,1,6,3,60.0,59.4,0.0,40141.59,40833.24,0.898,4,2,0.0,0.0,22,30,2016-01-14 22:30:00,evening,42,0,691.6500000000015
12844,2016,1,3,14,22.75,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,6,66.7,66.033,0.0,40141.59,40833.24,0.898,1,1,0.0,0.0,22,45,2016-01-14 22:45:00,evening,1,0,691.6500000000015
30160,2016,1,3,15,14.0,1,2,2,0,0,1,0,0,0,0,0,1,0,12,0,1,0,1,6,6,89.0,88.11,0.0,36194.87,36909.33,0.876,3,2,0.0,0.0,14,0,2016-01-15 14:00:00,afternoon,12,0,714.4599999999991
16203,2016,1,3,15,14.5,2,2,2,1,0,1,0,0,0,0,0,1,0,12,0,0,0,0,6,6,75.0,74.25,0.0,41950.79,41911.09,0.822,4,3,0.3333333333333333,0.0,14,30,2016-01-15 14:30:00,afternoon,12,0,-39.700000000004366
31187,2016,1,3,15,15.25,0,2,2,0,0,1,0,0,0,0,0,1,0,11,0,1,0,1,5,5,76.25,75.4875,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,15,15,2016-01-15 15:15:00,afternoon,11,0,926.4200000000019
27201,2016,1,3,15,15.75,0,2,2,0,0,1,0,0,0,0,0,1,0,12,0,1,0,0,6,6,77.0,76.23,0.0,49233.22,50302.07,0.926,2,2,0.0,0.0,15,45,2016-01-15 15:45:00,afternoon,12,0,1068.8499999999985
32377,2016,1,3,15,15.75,1,2,1,0,0,1,0,0,0,0,0,1,0,9,0,2,0,1,6,6,82.0,81.17999999999999,0.0,11484.17,11431.99,0.743,3,1,0.0,0.0,15,45,2016-01-15 15:45:00,afternoon,9,0,-52.18000000000029
10932,2016,1,3,15,16.25,1,2,2,0,0,1,0,1,0,1,0,1,0,53,0,1,0,1,6,6,67.22,66.5478,0.0,28742.44,29668.86,0.842,3,2,0.0,0.0,16,15,2016-01-15 16:15:00,afternoon,53,1,926.4200000000019
29927,2016,1,3,15,16.25,0,2,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,3,6,87.3,86.42699999999999,0.0,48799.72,49879.27,0.903,2,2,0.0,0.0,16,15,2016-01-15 16:15:00,afternoon,2,0,1079.5499999999956
37823,2016,1,3,15,16.5,0,1,2,0,0,1,0,0,0,0,0,1,0,14,0,1,0,1,6,6,71.6,70.884,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,16,30,2016-01-15 16:30:00,afternoon,14,0,926.4200000000019
32205,2016,1,3,15,16.75,0,2,2,0,0,1,0,0,0,0,0,1,0,30,0,1,0,1,1,1,75.15,74.3985,0.0,33525.74,34912.48,0.885,2,2,0.0,0.0,16,45,2016-01-15 16:45:00,afternoon,30,0,1386.7400000000052
31293,2016,1,3,15,17.75,0,2,2,0,0,1,0,0,0,0,0,1,0,10,0,1,0,1,6,6,87.0,86.13,0.0,36194.87,36909.33,0.876,2,2,0.0,0.0,17,45,2016-01-15 17:45:00,afternoon,10,0,714.4599999999991
20900,2016,1,3,15,17.75,0,2,2,0,0,1,0,0,0,0,0,1,1,12,0,1,0,1,5,5,85.25,84.3975,0.0,28742.44,29668.86,0.842,2,2,0.0,0.0,17,45,2016-01-15 17:45:00,afternoon,12,0,926.4200000000019
10171,2016,1,3,15,18.0,0,1,2,0,0,0,0,16,5,11,0,1,0,8,0,1,0,1,6,6,80.3,79.497,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,18,0,2016-01-15 18:00:00,evening,8,1,926.4200000000019
27979,2016,1,3,15,18.0,2,6,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,6,6,82.45,81.6255,0.0,55032.96,56803.47,0.92,8,2,0.0,0.0,18,0,2016-01-15 18:00:00,evening,1,0,1770.510000000002
26128,2016,1,3,15,18.25,8,22,2,0,0,1,0,0,0,0,0,1,0,10,0,1,0,0,6,6,72.97,72.2403,0.0,28742.44,29668.86,0.842,30,2,0.0,0.0,18,15,2016-01-15 18:15:00,evening,10,0,926.4200000000019
28424,2016,1,3,15,18.5,0,1,2,0,0,0,0,16,5,11,0,1,0,1,0,0,0,0,6,6,75.0,74.25,0.0,28742.44,29668.86,0.842,1,2,0.0,0.0,18,30,2016-01-15 18:30:00,evening,1,1,926.4200000000019
10873,2016,1,3,15,18.75,0,1,1,0,0,0,0,16,5,11,0,1,0,4,0,1,0,1,6,6,73.9,73.161,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,18,45,2016-01-15 18:45:00,evening,4,1,926.4200000000019
27066,2016,1,3,15,19.0,0,1,1,0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,6,6,72.9,72.171,0.0,28742.44,29668.86,0.842,1,1,0.0,0.0,19,0,2016-01-15 19:00:00,evening,10,0,926.4200000000019
25950,2016,1,3,15,19.0,0,2,2,0,0,1,0,0,0,0,0,1,0,11,0,1,0,1,6,6,89.0,88.11,0.0,33525.74,34912.48,0.885,2,2,0.0,0.0,19,0,2016-01-15 19:00:00,evening,11,0,1386.7400000000052
18305,2016,1,3,15,19.75,1,2,2,0,0,1,0,0,0,0,0,1,0,16,0,1,0,1,6,6,98.0,97.02,0.0,49233.22,50302.07,0.926,3,2,0.0,0.0,19,45,2016-01-15 19:45:00,evening,16,0,1068.8499999999985
21337,2016,1,3,15,20.25,1,2,2,0,0,1,0,0,0,0,0,1,0,70,0,0,0,1,6,6,40.67,40.2633,0.0,47011.55,47683.79,0.933,3,2,0.0,0.0,20,15,2016-01-15 20:15:00,evening,70,0,672.239999999998
23954,2016,1,3,15,20.5,1,2,2,0,0,1,0,0,0,0,0,1,0,46,0,1,0,1,6,3,60.0,59.4,0.0,40141.59,40833.24,0.898,3,2,0.0,0.0,20,30,2016-01-15 20:30:00,evening,46,0,691.6500000000015
19057,2016,1,3,15,21.0,1,2,2,0,0,1,0,0,0,0,0,1,0,9,0,0,0,1,6,6,87.0,86.13,0.0,47011.55,47683.79,0.933,3,2,0.0,0.0,21,0,2016-01-15 21:00:00,evening,9,0,672.239999999998
26058,2016,1,3,15,21.0,2,2,0,2,0,1,0,0,0,0,0,1,0,11,0,0,0,1,5,5,77.25,76.4775,0.0,41950.79,41911.09,0.822,4,2,1.0,0.0,21,0,2016-01-15 21:00:00,evening,11,0,-39.700000000004366
21753,2016,1,3,15,21.25,2,5,2,0,0,1,0,0,0,0,0,1,0,18,0,0,0,1,3,3,97.0,96.03,0.0,33587.58,35760.73,0.898,7,2,0.0,0.0,21,15,2016-01-15 21:15:00,evening,18,0,2173.1500000000015
31085,2016,1,3,15,21.75,1,2,2,0,0,1,0,0,0,0,0,1,0,11,0,0,0,0,6,6,75.0,74.25,0.0,51067.98,69056.05,0.929,3,2,0.0,0.0,21,45,2016-01-15 21:45:00,evening,11,0,17988.07
14917,2016,1,3,15,22.75,2,3,2,0,0,1,0,0,0,0,0,1,1,18,0,1,0,1,6,6,89.0,88.11,0.0,15950.2,15981.32,0.668,5,2,0.0,0.0,22,45,2016-01-15 22:45:00,evening,18,0,31.11999999999898
36949,2016,1,3,15,23.0,0,2,1,0,0,1,0,0,0,0,0,1,0,14,0,2,0,1,6,6,65.8,65.142,0.0,5682.73,6133.89,0.627,2,1,0.0,0.0,23,0,2016-01-15 23:00:00,evening,14,0,451.16000000000076
